timestamp,symbol,weightedPrice,bidPrice,bidSize,askPrice,askSize
1601898540897,ETHUSDT,350.98891879,351.36000000,52.64999000,351.37000000,1.06429000
1601898541886,ETHUSDT,350.98891879,351.36000000,52.64999000,351.37000000,39.34560000
1601898542932,ETHUSDT,350.98892288,351.36000000,48.23086000,351.37000000,1.03099000
1601898543908,ETHUSDT,350.98892383,351.36000000,121.88121000,351.37000000,1.03099000
1601898544921,ETHUSDT,350.98894378,351.35000000,3.06094000,351.37000000,1.03099000
1601898545867,ETHUSDT,350.98894378,351.35000000,3.06094000,351.37000000,1.03099000
1601898546610,ETHUSDT,350.98894404,351.35000000,2.76094000,351.37000000,1.03099000
1601898547891,ETHUSDT,350.98894404,351.35000000,2.76094000,351.37000000,1.03099000
1601898548934,ETHUSDT,350.98937790,351.36000000,150.88131000,351.37000000,0.00099000
1601898549892,ETHUSDT,350.98957666,351.36000000,150.89699000,351.37000000,0.00099000
1601898550914,ETHUSDT,350.98973841,351.37000000,2.76128000,351.40000000,8.11514000
1601898551935,ETHUSDT,350.98973845,351.37000000,2.71373000,351.40000000,6.96796000
1601898552842,ETHUSDT,350.98973845,351.37000000,2.71373000,351.40000000,6.96796000
1601898553870,ETHUSDT,350.98973845,351.37000000,2.71373000,351.40000000,6.96796000
1601898554808,ETHUSDT,350.98995264,351.37000000,2.71373000,351.39000000,9.09500000
1601898555895,ETHUSDT,350.99000643,351.36000000,1.24772000,351.38000000,3.85373000
1601898556864,ETHUSDT,350.99000842,351.33000000,56.45852000,351.39000000,12.73583000
1601898557861,ETHUSDT,350.99000842,351.37000000,9.00000000,351.39000000,9.09500000
1601898558936,ETHUSDT,350.99000846,351.39000000,93.00000000,351.40000000,6.93609000
1601898559909,ETHUSDT,350.99005132,351.37000000,15.36846000,351.40000000,6.93609000
1601898560857,ETHUSDT,350.99007786,351.37000000,17.07607000,351.40000000,6.93609000
1601898561945,ETHUSDT,350.99007786,351.35000000,72.74643000,351.36000000,9.09500000
1601898562852,ETHUSDT,350.99007786,351.35000000,72.74643000,351.36000000,9.09500000
1601898563914,ETHUSDT,350.99011521,351.35000000,10.24643000,351.38000000,5.58196000
1601898564942,ETHUSDT,350.99011521,351.35000000,11.95389000,351.38000000,9.09500000
1601898565900,ETHUSDT,350.99011521,351.37000000,98.12289000,351.38000000,9.09500000
1601898566828,ETHUSDT,350.99011521,351.39000000,102.00000000,351.40000000,6.93609000
1601898567935,ETHUSDT,350.99011819,351.38000000,52.64999000,351.40000000,6.90392000
1601898568915,ETHUSDT,350.99011844,351.38000000,52.64999000,351.40000000,6.65243000
1601898569910,ETHUSDT,350.99011844,351.38000000,52.64999000,351.40000000,6.65243000
1601898570940,ETHUSDT,350.99011844,351.38000000,52.64999000,351.40000000,6.65243000
1601898571904,ETHUSDT,350.99012140,351.39000000,81.00000000,351.40000000,6.65243000
1601898572944,ETHUSDT,350.99012140,351.39000000,84.50000000,351.40000000,6.65243000
1601898573845,ETHUSDT,350.99012140,351.39000000,84.50000000,351.40000000,6.65243000
1601898574946,ETHUSDT,350.99012657,351.38000000,52.64999000,351.40000000,60.38481000
1601898575942,ETHUSDT,350.99012660,351.38000000,52.64999000,351.40000000,60.35280000
1601898576911,ETHUSDT,350.99012660,351.38000000,52.64999000,351.40000000,6.62042000
1601898577926,ETHUSDT,350.99012867,351.37000000,100.59938000,351.38000000,44.01306000
1601898578888,ETHUSDT,350.99013170,351.37000000,100.59938000,351.40000000,6.62042000
1601898579948,ETHUSDT,350.99013170,351.38000000,99.83033000,351.39000000,30.00000000
1601898580888,ETHUSDT,350.99013170,351.38000000,99.83033000,351.40000000,6.62042000
1601898581919,ETHUSDT,350.99013480,351.38000000,99.83033000,351.39000000,0.11688000
1601898582329,ETHUSDT,350.99013480,351.38000000,99.83033000,351.39000000,0.11688000
1601898583937,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898584690,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898585953,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898586897,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898587904,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898588879,ETHUSDT,350.99013483,351.38000000,99.83033000,351.39000000,0.08378000
1601898589884,ETHUSDT,350.99013519,351.38000000,93.00000000,351.39000000,0.04969000
1601898590863,ETHUSDT,350.99013519,351.38000000,93.00000000,351.39000000,0.04969000
1601898591927,ETHUSDT,350.99013641,351.38000000,93.00000000,351.40000000,5.67767000
1601898592934,ETHUSDT,350.99013641,351.38000000,93.00000000,351.40000000,5.67767000
1601898593957,ETHUSDT,350.99013641,351.39000000,98.00000000,351.40000000,5.67767000
1601898594960,ETHUSDT,350.99013641,351.36000000,0.20000000,351.38000000,4.00000000
1601898595918,ETHUSDT,350.99013641,351.36000000,48.59999000,351.39000000,3.41067000
1601898596939,ETHUSDT,350.99013641,351.39000000,43.65000000,351.40000000,6.04009000
1601898597960,ETHUSDT,350.99013641,351.39000000,43.65000000,351.40000000,5.67767000
1601898598911,ETHUSDT,350.99013645,351.39000000,43.65000000,351.40000000,5.64370000
1601898599961,ETHUSDT,350.99013735,351.38000000,36.27044000,351.39000000,5.53046000
1601898600934,ETHUSDT,350.99018949,351.36000000,32.70719000,351.40000000,40.42427000
1601898601918,ETHUSDT,350.99018949,351.36000000,46.36830000,351.40000000,35.64370000
1601898602913,ETHUSDT,350.99019050,351.36000000,46.36830000,351.40000000,34.85409000
1601898603925,ETHUSDT,350.99019083,351.37000000,88.50000000,351.38000000,51.30477000
1601898604920,ETHUSDT,350.99019083,351.37000000,88.50000000,351.38000000,21.30477000
1601898605924,ETHUSDT,350.99019868,351.37000000,84.37323000,351.38000000,51.13923000
1601898606932,ETHUSDT,350.99020385,351.37000000,78.90962000,351.38000000,21.10744000
1601898607940,ETHUSDT,350.99020855,351.37000000,93.40962000,351.38000000,21.10744000
1601898608931,ETHUSDT,350.99020855,351.37000000,93.40962000,351.38000000,21.10744000
1601898609929,ETHUSDT,350.99020855,351.37000000,93.40962000,351.38000000,21.10744000
1601898610928,ETHUSDT,350.99022982,351.37000000,93.40962000,351.38000000,20.44435000
1601898611956,ETHUSDT,350.99022982,351.37000000,93.40962000,351.38000000,20.44435000
1601898612929,ETHUSDT,350.99022982,351.37000000,93.40962000,351.38000000,20.44435000
1601898613952,ETHUSDT,350.99022982,351.37000000,93.40962000,351.38000000,20.44435000
1601898614943,ETHUSDT,350.99024286,351.37000000,93.40962000,351.38000000,20.41041000
1601898615933,ETHUSDT,350.99024286,351.37000000,93.40962000,351.38000000,20.41041000
1601898616962,ETHUSDT,350.99029388,351.36000000,124.57599000,351.37000000,1.17760000
1601898617929,ETHUSDT,350.99029394,351.37000000,93.50000000,351.38000000,20.41041000
1601898618964,ETHUSDT,350.99029394,351.37000000,93.50000000,351.38000000,20.41041000
1601898619928,ETHUSDT,350.99029394,351.37000000,93.50000000,351.38000000,20.41041000
1601898620929,ETHUSDT,350.99032385,351.37000000,93.50000000,351.38000000,18.30716000
1601898621946,ETHUSDT,350.99032385,351.37000000,93.50000000,351.38000000,18.30716000
1601898622969,ETHUSDT,350.99034484,351.39000000,154.96517000,351.40000000,4.61454000
1601898623964,ETHUSDT,350.99034715,351.39000000,153.16517000,351.40000000,4.61454000
1601898624803,ETHUSDT,350.99034715,351.39000000,152.96517000,351.40000000,4.61454000
1601898625922,ETHUSDT,350.99035062,351.39000000,152.89975000,351.40000000,4.61454000
1601898626682,ETHUSDT,350.99035062,351.39000000,149.48458000,351.40000000,4.61454000
1601898627966,ETHUSDT,350.99035062,351.39000000,149.48458000,351.40000000,4.61454000
1601898628940,ETHUSDT,350.99035062,351.39000000,149.48458000,351.40000000,4.61454000
1601898629699,ETHUSDT,350.99035311,351.39000000,149.31812000,351.40000000,4.61454000
1601898630943,ETHUSDT,350.99036914,351.39000000,149.51812000,351.40000000,4.58075000
1601898631770,ETHUSDT,350.99036914,351.39000000,149.51812000,351.40000000,4.58075000
1601898632927,ETHUSDT,350.99036954,351.39000000,149.31812000,351.40000000,4.58075000
1601898633920,ETHUSDT,350.99037095,351.39000000,149.31812000,351.40000000,3.18633000
1601898634971,ETHUSDT,350.99037181,351.39000000,155.31812000,351.40000000,3.18633000
1601898635934,ETHUSDT,350.99037181,351.39000000,155.31812000,351.40000000,3.18633000
1601898636863,ETHUSDT,350.99037861,351.39000000,149.75347000,351.40000000,3.18633000
1601898637932,ETHUSDT,350.99037861,351.39000000,149.75347000,351.40000000,3.18633000
1601898638913,ETHUSDT,350.99038227,351.42000000,139.39999000,351.45000000,10.84607000
1601898639882,ETHUSDT,350.99038231,351.42000000,139.39999000,351.45000000,10.81330000
1601898640934,ETHUSDT,350.99038326,351.44000000,96.46363000,351.45000000,10.01330000
1601898641942,ETHUSDT,350.99038326,351.43000000,90.24394000,351.44000000,0.11687000
1601898642947,ETHUSDT,350.99038326,351.43000000,90.24394000,351.44000000,0.11687000
1601898643949,ETHUSDT,350.99038376,351.43000000,90.24394000,351.44000000,6.11687000
1601898644970,ETHUSDT,350.99038376,351.43000000,90.24394000,351.44000000,6.11687000
1601898645959,ETHUSDT,350.99038413,351.43000000,89.90464000,351.44000000,6.11687000
1601898646916,ETHUSDT,350.99038413,351.43000000,89.90464000,351.44000000,6.11687000
1601898647974,ETHUSDT,350.99038416,351.43000000,80.00000000,351.44000000,6.08478000
1601898648954,ETHUSDT,350.99038416,351.42000000,49.29999000,351.44000000,6.08478000
1601898649878,ETHUSDT,350.99038441,351.43000000,99.10000000,351.44000000,35.85906000
1601898650946,ETHUSDT,350.99038441,351.43000000,99.10000000,351.44000000,5.85906000
1601898651945,ETHUSDT,350.99038441,351.43000000,99.10000000,351.44000000,5.85906000
1601898652888,ETHUSDT,350.99038441,351.43000000,99.10000000,351.44000000,5.85906000
1601898653947,ETHUSDT,350.99038441,351.43000000,9.60000000,351.44000000,5.85906000
1601898654973,ETHUSDT,350.99038958,351.43000000,80.60000000,351.44000000,5.85906000
1601898655955,ETHUSDT,350.99038962,351.43000000,103.10000000,351.44000000,5.82628000
1601898656951,ETHUSDT,350.99038962,351.43000000,80.60000000,351.44000000,5.82628000
1601898657964,ETHUSDT,350.99038962,351.43000000,80.60000000,351.44000000,5.82628000
1601898658954,ETHUSDT,350.99038962,351.43000000,80.60000000,351.44000000,5.82628000
1601898659951,ETHUSDT,350.99042991,351.43000000,76.60000000,351.44000000,5.82628000
1601898660963,ETHUSDT,350.99042991,351.43000000,76.60000000,351.44000000,5.82628000
1601898661970,ETHUSDT,350.99045909,351.43000000,68.00000000,351.44000000,5.82628000
1601898662957,ETHUSDT,350.99045974,351.43000000,102.50000000,351.44000000,5.24218000
1601898663992,ETHUSDT,350.99045978,351.42000000,24.07367000,351.44000000,26.31018000
1601898664989,ETHUSDT,350.99063964,351.28000000,2.99008000,351.31000000,11.60672000
1601898665986,ETHUSDT,350.99065236,351.34000000,29.88300000,351.35000000,40.91690000
1601898666944,ETHUSDT,350.99065323,351.34000000,104.38300000,351.35000000,40.33690000
1601898667865,ETHUSDT,350.99065561,351.33000000,38.14999000,351.34000000,33.68670000
1601898668947,ETHUSDT,350.99066601,351.38000000,0.00037000,351.39000000,75.55511000
1601898669929,ETHUSDT,350.99066601,351.38000000,0.00037000,351.39000000,75.55511000
1601898670975,ETHUSDT,350.99067036,351.35000000,3.41067000,351.36000000,46.76335000
1601898671995,ETHUSDT,350.99067639,351.39000000,2.28501000,351.40000000,50.97545000
1601898672939,ETHUSDT,350.99067945,351.38000000,6.41402000,351.41000000,41.94183000
1601898673994,ETHUSDT,350.99067945,351.38000000,1.29129000,351.40000000,30.00000000
1601898674489,ETHUSDT,350.99067945,351.38000000,1.29129000,351.40000000,30.00000000
1601898675995,ETHUSDT,350.99069600,351.43000000,93.21799000,351.44000000,18.79076000
1601898676995,ETHUSDT,350.99070070,351.43000000,88.88307000,351.44000000,19.85372000
1601898677972,ETHUSDT,350.99070070,351.43000000,93.23935000,351.44000000,19.85372000
1601898678967,ETHUSDT,350.99070070,351.43000000,93.23935000,351.44000000,19.85372000
1601898679968,ETHUSDT,350.99070258,351.43000000,3.71799000,351.44000000,19.85372000
1601898680993,ETHUSDT,350.99070262,351.43000000,3.71799000,351.44000000,19.81941000
1601898681980,ETHUSDT,350.99070262,351.43000000,3.71799000,351.44000000,19.81941000
1601898682958,ETHUSDT,350.99070973,351.43000000,3.71799000,351.44000000,26.84231000
1601898683975,ETHUSDT,350.99070973,351.42000000,3.72968000,351.44000000,67.51941000
1601898684955,ETHUSDT,350.99070973,351.41000000,49.95562000,351.43000000,7.02290000
1601898685987,ETHUSDT,350.99070973,351.41000000,49.95562000,351.43000000,7.02290000
1601898686866,ETHUSDT,350.99076432,351.41000000,49.95562000,351.43000000,6.99161000
1601898687986,ETHUSDT,350.99077921,351.43000000,61.29100000,351.44000000,72.91940000
1601898688969,ETHUSDT,350.99077925,351.43000000,93.29100000,351.44000000,19.78623000
1601898689986,ETHUSDT,350.99077925,351.43000000,93.29100000,351.44000000,19.78623000
1601898690988,ETHUSDT,350.99078047,351.43000000,61.29100000,351.44000000,19.78623000
1601898691990,ETHUSDT,350.99078047,351.43000000,61.29100000,351.44000000,19.78623000
1601898692979,ETHUSDT,350.99078047,351.41000000,51.11195000,351.44000000,19.78623000
1601898693925,ETHUSDT,350.99078047,351.41000000,51.11195000,351.43000000,6.99161000
1601898694991,ETHUSDT,350.99078047,351.41000000,51.11195000,351.43000000,8.99161000
1601898695838,ETHUSDT,350.99080520,351.42000000,96.58053000,351.43000000,2.00000000
1601898697005,ETHUSDT,350.99086002,351.42000000,96.58053000,351.43000000,1.96763000
1601898698004,ETHUSDT,350.99086032,351.42000000,96.58053000,351.43000000,1.68625000
1601898698938,ETHUSDT,350.99087407,351.43000000,96.14904000,351.44000000,19.09660000
1601898699975,ETHUSDT,350.99087407,351.43000000,96.14904000,351.44000000,19.09660000
1601898700975,ETHUSDT,350.99087407,351.43000000,2.64904000,351.44000000,19.09660000
1601898701948,ETHUSDT,350.99088180,351.41000000,48.71598000,351.43000000,7.30195000
1601898702917,ETHUSDT,350.99088180,351.41000000,48.71598000,351.42000000,0.03474000
1601898703963,ETHUSDT,350.99088214,351.41000000,105.19257000,351.42000000,0.00074000
1601898704965,ETHUSDT,350.99088218,351.41000000,105.19257000,351.43000000,0.08521000
1601898705925,ETHUSDT,350.99088218,351.41000000,109.62014000,351.43000000,0.08521000
1601898707003,ETHUSDT,350.99088672,351.40000000,113.49118000,351.41000000,0.00018000
1601898708005,ETHUSDT,350.99088723,351.42000000,40.64765000,351.43000000,0.08521000
1601898708996,ETHUSDT,350.99089228,351.42000000,40.64765000,351.43000000,30.08521000
1601898709652,ETHUSDT,350.99089260,351.42000000,40.64765000,351.43000000,77.53681000
1601898710866,ETHUSDT,350.99089260,351.40000000,51.89635000,351.42000000,6.95161000
1601898711987,ETHUSDT,350.99089260,351.41000000,66.96431000,351.42000000,0.07423000
1601898712993,ETHUSDT,350.99089280,351.41000000,66.34120000,351.42000000,72.34205000
1601898713970,ETHUSDT,350.99089280,351.40000000,111.26361000,351.41000000,0.07423000
1601898714998,ETHUSDT,350.99089280,351.40000000,41.04433000,351.41000000,7.02584000
1601898715970,ETHUSDT,350.99089303,351.40000000,98.31123000,351.41000000,0.07423000
1601898716657,ETHUSDT,350.99089314,351.40000000,98.21094000,351.41000000,0.07423000
1601898717872,ETHUSDT,350.99089321,351.40000000,98.13671000,351.41000000,0.07423000
1601898718946,ETHUSDT,350.99089584,351.40000000,97.97784000,351.41000000,0.07423000
1601898720012,ETHUSDT,350.99089890,351.40000000,97.87694000,351.41000000,0.00023000
1601898720965,ETHUSDT,350.99089890,351.40000000,97.87694000,351.41000000,0.00023000
1601898721979,ETHUSDT,350.99089894,351.41000000,57.00000000,351.42000000,0.00836000
1601898722978,ETHUSDT,350.99089894,351.41000000,57.00000000,351.42000000,0.00836000
1601898724013,ETHUSDT,350.99089894,351.40000000,40.37694000,351.42000000,0.00836000
1601898724981,ETHUSDT,350.99089926,351.40000000,40.56827000,351.42000000,0.00836000
1601898725978,ETHUSDT,350.99089984,351.40000000,40.37694000,351.42000000,0.00836000
1601898726980,ETHUSDT,350.99089984,351.40000000,40.37694000,351.42000000,0.00836000
1601898727993,ETHUSDT,350.99089984,351.40000000,40.37694000,351.42000000,0.00836000
1601898729009,ETHUSDT,350.99089984,351.40000000,40.37694000,351.42000000,0.00836000
1601898729656,ETHUSDT,350.99090542,351.40000000,35.90366000,351.43000000,0.00033000
1601898731014,ETHUSDT,350.99090542,351.40000000,35.90366000,351.43000000,0.00033000
1601898731962,ETHUSDT,350.99090542,351.42000000,42.12972000,351.43000000,46.35032000
1601898732986,ETHUSDT,350.99090857,351.39000000,103.69586000,351.40000000,4.37961000
1601898733703,ETHUSDT,350.99094072,351.39000000,41.69586000,351.41000000,47.32280000
1601898734989,ETHUSDT,350.99094222,351.34000000,9.00000000,351.35000000,33.31604000
1601898736016,ETHUSDT,350.99094237,351.35000000,143.18639000,351.38000000,4.37961000
1601898737017,ETHUSDT,350.99094884,351.36000000,0.22057000,351.40000000,83.96071000
1601898738012,ETHUSDT,350.99094884,351.35000000,145.89598000,351.40000000,35.76760000
1601898739003,ETHUSDT,350.99094884,351.35000000,143.18639000,351.39000000,4.51367000
1601898740019,ETHUSDT,350.99094884,351.35000000,143.18639000,351.39000000,4.24861000
1601898741019,ETHUSDT,350.99094884,351.35000000,143.18639000,351.39000000,4.24861000
1601898742012,ETHUSDT,350.99094884,351.35000000,143.18639000,351.39000000,4.24861000
1601898743015,ETHUSDT,350.99095344,351.38000000,79.50000000,351.40000000,39.14999000
1601898744018,ETHUSDT,350.99095348,351.35000000,49.68639000,351.39000000,34.19563000
1601898745004,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898745994,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898746839,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898748016,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898749003,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898750010,ETHUSDT,350.99095348,351.35000000,49.68639000,351.38000000,2.73861000
1601898750987,ETHUSDT,350.99095379,351.35000000,49.68639000,351.39000000,30.00000000
1601898751996,ETHUSDT,350.99095382,351.35000000,49.68639000,351.38000000,2.70618000
1601898753009,ETHUSDT,350.99095382,351.35000000,49.68639000,351.38000000,2.70618000
1601898754012,ETHUSDT,350.99095382,351.35000000,49.68639000,351.38000000,2.70618000
1601898754982,ETHUSDT,350.99095382,351.35000000,49.68639000,351.38000000,2.70618000
1601898755976,ETHUSDT,350.99100373,351.37000000,70.50000000,351.40000000,69.14999000
1601898756757,ETHUSDT,350.99100408,351.37000000,70.50000000,351.40000000,69.11584000
1601898758023,ETHUSDT,350.99100408,351.36000000,52.66118000,351.40000000,76.87564000
1601898758986,ETHUSDT,350.99100408,351.39000000,9.00000000,351.40000000,43.19999000
1601898759998,ETHUSDT,350.99100472,351.39000000,76.00000000,351.40000000,43.19999000
1601898761013,ETHUSDT,350.99101961,351.37000000,46.18910000,351.40000000,43.16672000
1601898762008,ETHUSDT,350.99102263,351.37000000,45.81093000,351.39000000,0.11721000
1601898763014,ETHUSDT,350.99102847,351.37000000,45.81093000,351.38000000,38.00000000
1601898764031,ETHUSDT,350.99104065,351.36000000,6.32700000,351.38000000,41.41067000
1601898764997,ETHUSDT,350.99104065,351.35000000,42.23221000,351.38000000,11.41067000
1601898766021,ETHUSDT,350.99104628,351.37000000,99.48885000,351.38000000,8.00000000
1601898767020,ETHUSDT,350.99105194,351.37000000,87.45962000,351.38000000,8.00000000
1601898768025,ETHUSDT,350.99105194,351.37000000,87.45962000,351.38000000,8.00000000
1601898769025,ETHUSDT,350.99105693,351.38000000,48.50342000,351.39000000,0.00031000
1601898770014,ETHUSDT,350.99107577,351.36000000,146.14999000,351.37000000,30.00000000
1601898770997,ETHUSDT,350.99110865,351.37000000,138.56511000,351.38000000,4.11897000
1601898771995,ETHUSDT,350.99111065,351.38000000,130.58998000,351.39000000,0.00031000
1601898773015,ETHUSDT,350.99111089,351.38000000,130.33080000,351.39000000,30.19554000
1601898774034,ETHUSDT,350.99111182,351.37000000,10.24569000,351.39000000,29.25517000
1601898775019,ETHUSDT,350.99224549,351.37000000,31.09986000,351.39000000,29.45040000
1601898775975,ETHUSDT,350.99226644,351.37000000,31.09986000,351.39000000,0.19523000
1601898777020,ETHUSDT,350.99230348,351.37000000,31.09986000,351.39000000,0.16294000
1601898778019,ETHUSDT,350.99234529,351.40000000,126.59341000,351.41000000,51.81156000
1601898778908,ETHUSDT,350.99236115,351.40000000,33.09341000,351.41000000,51.81156000
1601898780033,ETHUSDT,350.99236115,351.38000000,1.70760000,351.39000000,30.40488000
1601898781040,ETHUSDT,350.99236115,351.38000000,9.00000000,351.39000000,33.67048000
1601898781679,ETHUSDT,350.99236147,351.38000000,93.50000000,351.39000000,30.41093000
1601898783033,ETHUSDT,350.99236147,351.38000000,7.05177000,351.40000000,50.65811000
1601898784003,ETHUSDT,350.99236430,351.39000000,124.59399000,351.40000000,42.68518000
1601898784983,ETHUSDT,350.99236433,351.39000000,30.00000000,351.40000000,73.05861000
1601898785991,ETHUSDT,350.99236433,351.39000000,78.14999000,351.40000000,72.79880000
1601898786852,ETHUSDT,350.99236433,351.38000000,129.20469000,351.39000000,0.15112000
1601898788007,ETHUSDT,350.99237056,351.39000000,111.62814000,351.40000000,30.05688000
1601898788939,ETHUSDT,350.99237398,351.39000000,111.62814000,351.40000000,0.05688000
1601898789990,ETHUSDT,350.99238943,351.39000000,31.12814000,351.40000000,30.05688000
1601898791034,ETHUSDT,350.99238946,351.39000000,0.03415000,351.40000000,82.91763000
1601898791903,ETHUSDT,350.99241679,351.38000000,92.92329000,351.39000000,5.98939000
1601898792971,ETHUSDT,350.99245822,351.37000000,67.09399000,351.39000000,4.94555000
1601898793902,ETHUSDT,350.99245992,351.38000000,125.96470000,351.39000000,3.35606000
1601898795041,ETHUSDT,350.99245992,351.38000000,33.46470000,351.39000000,3.35606000
1601898795640,ETHUSDT,350.99245992,351.38000000,33.46470000,351.39000000,3.35606000
1601898797038,ETHUSDT,350.99245992,351.38000000,33.46470000,351.39000000,33.35606000
1601898798032,ETHUSDT,350.99246458,351.37000000,66.00000000,351.39000000,33.61587000
1601898798998,ETHUSDT,350.99246458,351.37000000,67.09399000,351.39000000,3.35606000
1601898799955,ETHUSDT,350.99246461,351.37000000,67.09399000,351.39000000,3.32303000
1601898800901,ETHUSDT,350.99246461,351.37000000,66.00000000,351.39000000,3.32303000
1601898802049,ETHUSDT,350.99246461,351.37000000,66.00000000,351.39000000,3.32303000
1601898802996,ETHUSDT,350.99253406,351.37000000,66.00000000,351.39000000,3.58284000
1601898803847,ETHUSDT,350.99253987,351.37000000,66.00000000,351.39000000,3.32303000
1601898805044,ETHUSDT,350.99258287,351.37000000,66.00000000,351.38000000,30.00000000
1601898806046,ETHUSDT,350.99258287,351.37000000,66.00000000,351.39000000,3.32303000
1601898807048,ETHUSDT,350.99258287,351.38000000,30.00000000,351.39000000,33.46810000
1601898807984,ETHUSDT,350.99258290,351.38000000,103.26115000,351.39000000,3.28999000
1601898809047,ETHUSDT,350.99258290,351.38000000,34.82407000,351.39000000,3.28999000
1601898809872,ETHUSDT,350.99260790,351.38000000,34.75127000,351.39000000,3.28999000
1601898810618,ETHUSDT,350.99261585,351.38000000,88.25127000,351.39000000,3.28999000
1601898812038,ETHUSDT,350.99261585,351.38000000,88.25127000,351.39000000,3.28999000
1601898813015,ETHUSDT,350.99270709,351.38000000,83.42720000,351.39000000,33.28999000
1601898814015,ETHUSDT,350.99270717,351.38000000,59.73380000,351.39000000,33.20599000
1601898814996,ETHUSDT,350.99270717,351.38000000,127.94623000,351.39000000,33.20599000
1601898816016,ETHUSDT,350.99270720,351.38000000,127.94623000,351.39000000,3.17420000
1601898817048,ETHUSDT,350.99270720,351.38000000,127.94623000,351.39000000,3.17420000
1601898818052,ETHUSDT,350.99270720,351.38000000,127.94623000,351.39000000,3.17420000
1601898818896,ETHUSDT,350.99272733,351.38000000,34.94623000,351.39000000,3.17420000
1601898819898,ETHUSDT,350.99272733,351.38000000,30.00000000,351.39000000,3.17420000
1601898821051,ETHUSDT,350.99272765,351.37000000,72.11856000,351.38000000,0.14507000
1601898822020,ETHUSDT,350.99272885,351.38000000,100.78322000,351.39000000,3.17420000
1601898823025,ETHUSDT,350.99272885,351.38000000,100.78322000,351.39000000,30.00000000
1601898824051,ETHUSDT,350.99272889,351.38000000,106.68179000,351.40000000,41.27341000
1601898825024,ETHUSDT,350.99272889,351.38000000,100.62853000,351.40000000,41.27341000
1601898826036,ETHUSDT,350.99333178,351.35000000,30.12000000,351.36000000,0.14507000
1601898827038,ETHUSDT,350.99333178,351.35000000,123.62000000,351.36000000,0.14507000
1601898828058,ETHUSDT,350.99333178,351.35000000,123.62000000,351.36000000,0.14507000
1601898829055,ETHUSDT,350.99333178,351.35000000,123.62000000,351.36000000,0.14507000
1601898830034,ETHUSDT,350.99333217,351.35000000,129.53922000,351.36000000,0.14507000
1601898830921,ETHUSDT,350.99333217,351.35000000,30.04583000,351.36000000,0.14507000
1601898832016,ETHUSDT,350.99333217,351.35000000,129.48077000,351.36000000,0.14507000
1601898833054,ETHUSDT,350.99333220,351.36000000,104.47127000,351.37000000,0.02950000
1601898834059,ETHUSDT,350.99333220,351.36000000,134.47127000,351.37000000,0.02950000
1601898835061,ETHUSDT,350.99333253,351.36000000,89.50000000,351.37000000,0.02950000
1601898836060,ETHUSDT,350.99333253,351.36000000,94.74310000,351.37000000,0.02950000
1601898837052,ETHUSDT,350.99333612,351.36000000,115.53806000,351.37000000,0.02950000
1601898838062,ETHUSDT,350.99334533,351.35000000,0.04583000,351.36000000,39.37219000
1601898839055,ETHUSDT,350.99334537,351.35000000,0.00083000,351.36000000,39.37219000
1601898840058,ETHUSDT,350.99334537,351.35000000,0.00083000,351.36000000,39.37219000
1601898841058,ETHUSDT,350.99334540,351.35000000,0.00083000,351.36000000,39.91818000
1601898842009,ETHUSDT,350.99334540,351.35000000,0.00083000,351.36000000,39.91818000
1601898843027,ETHUSDT,350.99334540,351.35000000,0.00083000,351.36000000,39.91818000
1601898844064,ETHUSDT,350.99337694,351.30000000,0.18860000,351.31000000,53.93697000
1601898845041,ETHUSDT,350.99340211,351.34000000,0.46571000,351.35000000,78.65296000
1601898846056,ETHUSDT,350.99340211,351.31000000,30.44708000,351.32000000,1.18379000
1601898847063,ETHUSDT,350.99340216,351.29000000,33.03000000,351.32000000,1.18379000
1601898848062,ETHUSDT,350.99340292,351.30000000,29.44877000,351.32000000,1.18379000
1601898849064,ETHUSDT,350.99359076,351.29000000,6.44598000,351.31000000,30.77930000
1601898849993,ETHUSDT,350.99359076,351.29000000,6.44598000,351.30000000,30.26105000
1601898850980,ETHUSDT,350.99359076,351.29000000,55.44598000,351.30000000,30.26105000
1601898852061,ETHUSDT,350.99359108,351.29000000,6.44598000,351.30000000,30.26105000
1601898853064,ETHUSDT,350.99370336,351.10000000,2.40000000,351.15000000,2.08527000
1601898854058,ETHUSDT,350.99373372,351.07000000,76.90048000,351.10000000,2.69488000
1601898855057,ETHUSDT,350.99373431,351.07000000,28.39334000,351.08000000,1.49443000
1601898856066,ETHUSDT,350.99376913,351.08000000,9.00000000,351.10000000,3.38994000
1601898857052,ETHUSDT,350.99377082,351.11000000,133.73967000,351.12000000,2.86204000
